Transaction ID,Date,Customer ID,Customer Name,Gender,Age,Product ID,Product Name,Category,Quantity Sold,Unit Price,Total Sale Amount,Payment Method,Store Location,Salesperson ID,Salesperson Name,Discount Applied,Return Status
TXN03438,2024-04-26,CUST03438,Uche Micheal,Female,49,Power Bank,Electronics,Electronics,9,$257.52,$2317.68,Credit Card,Owerri,SP100,Olivia Opeyemi,None,Returned
TXN03439,2023-10-28,CUST03439,Tunde Patience,Male,32,USB Hub,Accessories,Accessories,6,$231.04,$1386.24,Credit Card,Abuja,SP022,Fathia Ifeoma,$23,Not Returned
TXN03440,2024-01-22,CUST03440,Micheal Oyinade,Female,50,Power Bank,Electronics,Electronics,5,$276.38,$1381.90,Cash,Lagos,SP051,Onyinye Temitope,$44,Not Returned
TXN03441,2023-11-28,CUST03441,Tosin Fathia,Male,27,Laptop Stand,Accessories,Accessories,14,$52.69,$737.66,POS,Port Harcourt,SP026,Patience Hassan,16%,Returned
TXN03442,2023-02-04,CUST03442,Dayo Ogechi,Male,39,Flash Drive,Accessories,Accessories,14,$212.86,$2980.04,Bank Transfer,Owerri,SP029,Chukwuemeka Fathia,18%,Returned
TXN03443,2024-04-28,CUST03443,Chidera Ugochukwu,Female,20,Keyboard,Electronics,Electronics,7,$121.16,$848.12,PayPal,Port Harcourt,SP096,Ogechi Olu,17%,Not Returned
TXN03444,2022-05-05,CUST03444,Chijioke Olu,Male,47,Laptop Stand,Accessories,Accessories,3,$135.00,$405.00,Credit Card,Ibadan,SP098,Oyinade Amarachi,None,Not Returned
TXN03445,2022-12-15,CUST03445,Chidera Amina,Female,20,Wireless Mouse,Electronics,Electronics,12,$48.50,$582.00,POS,Jos,SP051,Ifeyinwa Tunde,13%,Not Returned
TXN03446,2023-05-02,CUST03446,Uche Obi,Female,30,Power Bank,Electronics,Electronics,1,$108.74,$108.74,Bank Transfer,Enugu,SP021,Opeyemi Amina,$2,Not Returned
TXN03447,2022-12-21,CUST03447,Onyinye Nike,Female,56,Power Bank,Electronics,Electronics,11,$167.60,$1843.60,Bank Transfer,Abuja,SP088,Oyinade Kelechi,None,Not Returned
TXN03448,2023-11-29,CUST03448,Tosin Obinna,Female,21,Wireless Mouse,Electronics,Electronics,4,$293.45,$1173.80,Debit Card,Abuja,SP023,David Nike,$14,Returned
TXN03449,2023-05-18,CUST03449,Adebayo Onyinye,Male,49,Flash Drive,Accessories,Accessories,8,$257.96,$2063.68,Bank Transfer,Owerri,SP060,Elijah Amarachi,None,Returned
TXN03450,2024-02-21,CUST03450,Nnenna Ifeyinwa,Male,57,USB Hub,Accessories,Accessories,4,$139.72,$558.88,Debit Card,Jos,SP026,Tola Nkemdilim,$5,Returned
TXN03451,2024-04-07,CUST03451,Chika Fidelis,Male,25,Wireless Mouse,Electronics,Electronics,15,$31.37,$470.55,Credit Card,Owerri,SP065,Emeka Ada,None,Not Returned
TXN03452,2022-08-03,CUST03452,Chidera Adaeze,Female,58,Monitor,Electronics,Electronics,15,$238.85,$3582.75,PayPal,Jos,SP078,Nnenna Blessing,None,Returned
TXN03453,2022-11-15,CUST03453,Nneka Chika,Female,39,Monitor,Electronics,Electronics,5,$92.16,$460.80,PayPal,Abuja,SP059,Opeyemi Shola,$49,Not Returned
TXN03454,2024-09-27,CUST03454,Ayo Olamide,Female,56,Bluetooth Speaker,Electronics,Electronics,11,$24.86,$273.46,PayPal,Port Harcourt,SP069,Nnamdi Ayo,None,Returned
TXN03455,2024-03-11,CUST03455,Fola Bola,Female,47,USB Hub,Accessories,Accessories,4,$17.32,$69.28,Debit Card,Ibadan,SP048,Adaeze Dayo,None,Not Returned
TXN03456,2022-08-21,CUST03456,Chinonso Aisha,Female,35,Power Bank,Electronics,Electronics,13,$262.18,$3408.34,Debit Card,Owerri,SP093,Ezinne David,$24,Not Returned
TXN03457,2023-08-15,CUST03457,Segun Chinedu,Female,29,USB Hub,Accessories,Accessories,2,$253.47,$506.94,Bank Transfer,Port Harcourt,SP013,Olamide Emmanuela,None,Not Returned
TXN03458,2022-11-10,CUST03458,Obinna Ugochukwu,Female,19,Charger,Accessories,Accessories,14,$187.77,$2628.78,Credit Card,Kano,SP034,Tosin Olamide,15%,Returned
TXN03459,2023-03-06,CUST03459,Olamide Nnenna,Female,29,Power Bank,Electronics,Electronics,2,$123.73,$247.46,Credit Card,Abuja,SP042,Nkemdilim Kelechi,12%,Not Returned
TXN03460,2022-03-22,CUST03460,Amina Benita,Male,25,Power Bank,Electronics,Electronics,4,$201.66,$806.64,Cash,Port Harcourt,SP100,Opeyemi Vivian,18%,Returned
TXN03461,2022-12-30,CUST03461,Onyinye Chika,Female,25,Laptop Stand,Accessories,Accessories,9,$130.63,$1175.67,PayPal,Kano,SP082,Seyi Bola,$42,Not Returned
TXN03462,2023-03-10,CUST03462,Nnamdi Bola,Male,34,Phone Case,Accessories,Accessories,2,$188.50,$377.00,Credit Card,Jos,SP002,Chidera Fidelis,$16,Not Returned
TXN03463,2024-06-15,CUST03463,Obinna Vivian,Female,23,Charger,Accessories,Accessories,15,$98.86,$1482.90,Credit Card,Lagos,SP025,Olamide Tunde,None,Not Returned
TXN03464,2024-04-16,CUST03464,Olivia Femi,Female,26,Keyboard,Electronics,Electronics,6,$119.80,$718.80,Debit Card,Enugu,SP008,Simeon Ngozi,9%,Not Returned
TXN03465,2022-01-27,CUST03465,Nkemdilim Fathia,Male,35,Laptop Stand,Accessories,Accessories,3,$91.12,$273.36,PayPal,Kano,SP005,Fola Benita,None,Not Returned
TXN03466,2023-07-15,CUST03466,Ifeoma Seyi,Male,43,Monitor,Electronics,Electronics,15,$120.93,$1813.95,Credit Card,Abuja,SP065,Patience Obinna,$31,Returned
TXN03467,2023-08-25,CUST03467,Bola Micheal,Male,51,USB Hub,Accessories,Accessories,11,$150.53,$1655.83,Credit Card,Lagos,SP047,Olu Olufunke,$12,Not Returned
TXN03468,2022-03-01,CUST03468,Olamide Ada,Male,26,Laptop Stand,Accessories,Accessories,6,$264.91,$1589.46,Cash,Lagos,SP001,Ngozi Nnenna,None,Returned
TXN03469,2024-05-03,CUST03469,Precious Amaka,Female,33,Wireless Mouse,Electronics,Electronics,7,$7.02,$49.14,Debit Card,Abuja,SP014,Chijioke Amina,$41,Returned
TXN03470,2022-01-17,CUST03470,Fidelis Chisom,Male,20,Laptop Stand,Accessories,Accessories,15,$53.87,$808.05,Cash,Port Harcourt,SP062,Tope Zainab,7%,Returned
TXN03471,2024-09-03,CUST03471,Juliet Kola,Female,50,Flash Drive,Accessories,Accessories,13,$200.72,$2609.36,Cash,Owerri,SP033,Fidelis Olufunke,19%,Not Returned
TXN03472,2024-08-03,CUST03472,Olufunke Bola,Female,45,Flash Drive,Accessories,Accessories,10,$15.25,$152.50,Debit Card,Enugu,SP083,Nkem Ngozi,$1,Returned
TXN03473,2022-10-06,CUST03473,Ifeyinwa Olu,Male,30,Bluetooth Speaker,Electronics,Electronics,3,$290.54,$871.62,Debit Card,Enugu,SP059,Peace Opeyemi,14%,Returned
TXN03474,2022-07-05,CUST03474,Chinonso Tobi,Male,36,Phone Case,Accessories,Accessories,11,$80.29,$883.19,PayPal,Kano,SP038,Benita Chinonso,None,Not Returned
TXN03475,2022-03-05,CUST03475,Olufunke Juliet,Male,34,Monitor,Electronics,Electronics,13,$293.54,$3816.02,PayPal,Enugu,SP036,Ayo Chijioke,$10,Not Returned
TXN03476,2024-04-24,CUST03476,Emeka Chika,Female,28,Flash Drive,Accessories,Accessories,6,$64.51,$387.06,Credit Card,Enugu,SP054,Chika Chike,7%,Returned
TXN03477,2023-02-24,CUST03477,Ronke Yemi,Female,41,Charger,Accessories,Accessories,9,$21.42,$192.78,Debit Card,Port Harcourt,SP034,Uche Daniel,None,Returned
TXN03478,2023-10-04,CUST03478,Segun Nnenna,Female,43,Charger,Accessories,Accessories,10,$279.27,$2792.70,Bank Transfer,Port Harcourt,SP016,Elijah Juliet,18%,Returned
TXN03479,2023-10-01,CUST03479,Ogechi Ugochukwu,Female,36,Wireless Mouse,Electronics,Electronics,2,$103.29,$206.58,Debit Card,Kano,SP059,Bola Chika,$9,Returned
TXN03480,2023-02-23,CUST03480,Tosin Nkem,Male,18,Bluetooth Speaker,Electronics,Electronics,1,$116.34,$116.34,POS,Abuja,SP045,Segun Chizor,17%,Returned
TXN03481,2022-10-07,CUST03481,Ugochukwu Zainab,Female,28,Keyboard,Electronics,Electronics,11,$149.35,$1642.85,Cash,Enugu,SP085,Segun Jibola,None,Returned
TXN03482,2024-04-12,CUST03482,Shola Chukwudi,Male,56,Laptop Stand,Accessories,Accessories,4,$111.82,$447.28,Credit Card,Lagos,SP092,Aisha Yemi,$7,Returned
TXN03483,2022-02-01,CUST03483,Micheal Fola,Male,50,Keyboard,Electronics,Electronics,2,$192.61,$385.22,Debit Card,Lagos,SP096,Chijioke Nnamdi,$26,Not Returned
TXN03484,2024-02-07,CUST03484,Fathia Chika,Male,21,Charger,Accessories,Accessories,4,$217.50,$870.00,Debit Card,Lagos,SP048,Ogechi Damilola,18%,Returned
TXN03485,2022-05-08,CUST03485,Nneka Chukwuemeka,Male,57,Keyboard,Electronics,Electronics,8,$22.63,$181.04,Credit Card,Enugu,SP061,Benita Nwafor,None,Returned
TXN03486,2022-04-08,CUST03486,Damilola Oyinade,Female,30,Keyboard,Electronics,Electronics,10,$245.07,$2450.70,Debit Card,Kano,SP017,David Blessing,12%,Not Returned
TXN03487,2024-08-21,CUST03487,Segun Tola,Female,33,Wireless Mouse,Electronics,Electronics,14,$95.11,$1331.54,Bank Transfer,Port Harcourt,SP096,Blessing Adebayo,None,Not Returned
TXN03488,2023-03-13,CUST03488,Chinonso Yemi,Male,24,Monitor,Electronics,Electronics,13,$74.03,$962.39,Cash,Port Harcourt,SP027,Olivia Amarachi,$11,Returned
TXN03489,2021-11-25,CUST03489,Nkemdilim Daniel,Male,27,Bluetooth Speaker,Electronics,Electronics,1,$66.02,$66.02,Bank Transfer,Owerri,SP031,Fola Kelechi,$49,Not Returned
TXN03490,2024-05-30,CUST03490,Opeyemi Uche,Female,33,Flash Drive,Accessories,Accessories,7,$114.49,$801.43,Cash,Owerri,SP074,Obi Aisha,None,Returned
TXN03491,2022-10-10,CUST03491,Hassan Chukwuemeka,Female,27,Charger,Accessories,Accessories,8,$257.64,$2061.12,Debit Card,Kano,SP029,Amaka Obi,20%,Not Returned
TXN03492,2023-06-14,CUST03492,Nkemdilim Segun,Male,44,USB Hub,Accessories,Accessories,10,$296.19,$2961.90,Debit Card,Abuja,SP031,Opeyemi Chidera,None,Not Returned
TXN03493,2024-06-15,CUST03493,Opeyemi Kelechi,Male,25,Phone Case,Accessories,Accessories,15,$143.65,$2154.75,Bank Transfer,Lagos,SP015,Adebayo Adaeze,13%,Returned
TXN03494,2023-03-06,CUST03494,Onyinye Ogechi,Male,25,Keyboard,Electronics,Electronics,10,$72.19,$721.90,POS,Enugu,SP008,Chidera Chioma,None,Not Returned
TXN03495,2024-06-05,CUST03495,Chika Nike,Female,34,Bluetooth Speaker,Electronics,Electronics,13,$187.07,$2431.91,Debit Card,Abuja,SP087,Olamide Simeon,None,Returned
TXN03496,2022-12-22,CUST03496,Damilola Obinna,Female,35,Phone Case,Accessories,Accessories,3,$166.89,$500.67,POS,Jos,SP011,Fidelis Segun,None,Returned
TXN03497,2023-09-13,CUST03497,Jibola Juliet,Female,47,USB Hub,Accessories,Accessories,3,$132.60,$397.80,Cash,Kano,SP066,Ifechukwu Opeyemi,None,Not Returned
TXN03498,2023-07-14,CUST03498,Nike Ezinne,Male,24,Monitor,Electronics,Electronics,8,$123.33,$986.64,Credit Card,Abuja,SP037,Temitayo Damilola,$21,Returned
TXN03499,2022-12-28,CUST03499,Precious Shola,Female,53,Laptop Stand,Accessories,Accessories,14,$50.27,$703.78,Credit Card,Jos,SP059,Amina Kola,7%,Not Returned
TXN03500,2024-01-24,CUST03500,Olamide Chioma,Male,37,Flash Drive,Accessories,Accessories,11,$139.74,$1537.14,Debit Card,Owerri,SP007,Chidera Chukwudi,None,Not Returned
TXN03501,2024-10-12,CUST03501,Ronke Chijioke,Female,22,Power Bank,Electronics,Electronics,8,$94.12,$752.96,Bank Transfer,Port Harcourt,SP029,David Olamide,20%,Returned
TXN03502,2023-02-12,CUST03502,Nwafor Ada,Male,26,Bluetooth Speaker,Electronics,Electronics,10,$48.64,$486.40,Credit Card,Owerri,SP005,Adebayo Adaeze,$43,Returned
TXN03503,2022-09-13,CUST03503,Ronke Ronke,Male,24,Monitor,Electronics,Electronics,6,$14.62,$87.72,Credit Card,Lagos,SP099,Amaka Oyinade,19%,Not Returned
TXN03504,2024-02-13,CUST03504,Ifeoma Chijioke,Female,19,Power Bank,Electronics,Electronics,14,$186.89,$2616.46,Debit Card,Kano,SP087,Chinonso Kelechi,$1,Not Returned
TXN03505,2023-04-17,CUST03505,Simeon Kola,Female,56,Monitor,Electronics,Electronics,8,$118.66,$949.28,Debit Card,Kano,SP060,Oyinade Chizor,$29,Not Returned
TXN03506,2021-11-09,CUST03506,Micheal Tosin,Male,57,Laptop Stand,Accessories,Accessories,15,$102.48,$1537.20,POS,Enugu,SP035,Damilola Chisom,19%,Returned
TXN03507,2022-07-08,CUST03507,Kehinde Tobi,Female,31,Power Bank,Electronics,Electronics,8,$292.17,$2337.36,PayPal,Owerri,SP005,Chukwuemeka Bola,17%,Returned
TXN03508,2022-09-07,CUST03508,Emeka Hassan,Female,28,Phone Case,Accessories,Accessories,12,$107.77,$1293.24,PayPal,Enugu,SP077,David Ezinne,9%,Not Returned
TXN03509,2023-01-03,CUST03509,Chikere Femi,Male,26,Monitor,Electronics,Electronics,9,$52.70,$474.30,POS,Port Harcourt,SP094,Chika Olamide,None,Not Returned
TXN03510,2021-12-25,CUST03510,Fidelis Chukwuemeka,Male,35,Wireless Mouse,Electronics,Electronics,9,$39.75,$357.75,POS,Port Harcourt,SP084,Pius Chukwuemeka,$44,Not Returned
TXN03511,2024-05-27,CUST03511,Onyinye Efe,Female,44,Wireless Mouse,Electronics,Electronics,3,$9.43,$28.29,Cash,Abuja,SP025,Blessing Chike,None,Returned
TXN03512,2022-04-10,CUST03512,Patience Ogechi,Female,20,Laptop Stand,Accessories,Accessories,14,$78.89,$1104.46,Credit Card,Enugu,SP079,Kelechi Emeka,$45,Returned
TXN03513,2022-10-16,CUST03513,Kola Opeyemi,Female,49,Charger,Accessories,Accessories,11,$233.36,$2566.96,Credit Card,Port Harcourt,SP001,Hassan Ifeyinwa,$41,Not Returned
TXN03514,2022-11-10,CUST03514,Nneka Shola,Female,50,Charger,Accessories,Accessories,7,$74.90,$524.30,Bank Transfer,Lagos,SP014,Olamide Yemi,10%,Not Returned
TXN03515,2022-10-31,CUST03515,Nnenna Tunde,Male,45,Laptop Stand,Accessories,Accessories,2,$263.75,$527.50,Credit Card,Enugu,SP022,Chijioke Nkechi,$9,Not Returned
TXN03516,2024-04-30,CUST03516,Chinonso Olamide,Female,29,Flash Drive,Accessories,Accessories,3,$66.47,$199.41,Debit Card,Abuja,SP084,Vivian Obinna,15%,Returned
TXN03517,2024-01-03,CUST03517,Nkem Ifeyinwa,Female,52,USB Hub,Accessories,Accessories,5,$185.08,$925.40,Bank Transfer,Lagos,SP047,Ifeyinwa Damilola,6%,Not Returned
TXN03518,2022-01-23,CUST03518,Chikere Chukwudi,Female,54,Flash Drive,Accessories,Accessories,3,$251.35,$754.05,POS,Lagos,SP006,Kola Tobi,None,Returned
TXN03519,2023-09-29,CUST03519,Uche Chioma,Female,37,Laptop Stand,Accessories,Accessories,3,$91.78,$275.34,PayPal,Kano,SP087,Nkechi Oluwatobi,10%,Not Returned
TXN03520,2024-01-16,CUST03520,Chinonso Chika,Female,60,Monitor,Electronics,Electronics,1,$277.01,$277.01,POS,Lagos,SP066,Ugochukwu Vivian,19%,Returned
TXN03521,2022-09-24,CUST03521,Zainab Nkem,Male,31,Keyboard,Electronics,Electronics,9,$287.42,$2586.78,Credit Card,Ibadan,SP092,Amarachi Opeyemi,None,Returned
TXN03522,2022-02-26,CUST03522,Chioma Zainab,Female,27,Phone Case,Accessories,Accessories,15,$119.34,$1790.10,Bank Transfer,Jos,SP041,Ifeoma Nwafor,17%,Not Returned
TXN03523,2022-05-31,CUST03523,Ngozi Amaka,Male,29,Keyboard,Electronics,Electronics,2,$107.95,$215.90,Cash,Enugu,SP083,Temitope Olufunke,$29,Returned
TXN03524,2023-01-04,CUST03524,Simeon Ugo,Male,36,Power Bank,Electronics,Electronics,15,$155.81,$2337.15,Bank Transfer,Kano,SP077,Adebayo Blessing,$29,Not Returned
TXN03525,2024-01-21,CUST03525,Chisom Kelechi,Male,34,Monitor,Electronics,Electronics,12,$170.82,$2049.84,Cash,Ibadan,SP009,Onyinye Amaka,$50,Not Returned
TXN03526,2022-12-27,CUST03526,Simeon Kola,Female,38,Keyboard,Electronics,Electronics,5,$124.32,$621.60,Debit Card,Port Harcourt,SP002,Emeka Ronke,16%,Returned
TXN03527,2023-08-13,CUST03527,Efe Kelechi,Male,24,Keyboard,Electronics,Electronics,9,$7.58,$68.22,Debit Card,Enugu,SP012,Nnenna Chike,None,Returned
TXN03528,2022-03-12,CUST03528,Fola Chike,Female,54,Wireless Mouse,Electronics,Electronics,5,$107.15,$535.75,Cash,Port Harcourt,SP050,Chijioke Adesola,19%,Not Returned
TXN03529,2022-08-19,CUST03529,Vivian Uche,Male,26,Bluetooth Speaker,Electronics,Electronics,1,$174.13,$174.13,POS,Enugu,SP091,Chukwuemeka Fola,$39,Not Returned
TXN03530,2023-05-11,CUST03530,Adaobi Fola,Male,33,USB Hub,Accessories,Accessories,12,$38.04,$456.48,Cash,Port Harcourt,SP060,Ifeyinwa Chinonso,$34,Returned
TXN03531,2021-12-01,CUST03531,Amaka Juliet,Male,40,Bluetooth Speaker,Electronics,Electronics,12,$143.96,$1727.52,Credit Card,Abuja,SP094,Amaka Adebayo,None,Returned
TXN03532,2024-01-26,CUST03532,Oyinade Oluwatobi,Female,50,USB Hub,Accessories,Accessories,13,$64.96,$844.48,POS,Port Harcourt,SP080,Adebayo Olu,10%,Returned
TXN03533,2022-09-07,CUST03533,Chizor Ifeyinwa,Male,58,Phone Case,Accessories,Accessories,15,$59.26,$888.90,Bank Transfer,Enugu,SP003,Sola Olivia,$39,Not Returned
TXN03534,2024-04-29,CUST03534,Olamide Ezinne,Female,24,Wireless Mouse,Electronics,Electronics,13,$8.79,$114.27,Cash,Abuja,SP042,Anita Ezinne,14%,Not Returned
TXN03535,2022-12-25,CUST03535,Simeon Chikere,Male,40,Phone Case,Accessories,Accessories,12,$123.05,$1476.60,POS,Kano,SP046,Seyi Chidera,17%,Returned
TXN03536,2021-12-13,CUST03536,Olivia Femi,Male,40,Charger,Accessories,Accessories,8,$176.78,$1414.24,Debit Card,Owerri,SP074,Oyinade Bola,9%,Not Returned
TXN03537,2024-05-06,CUST03537,Kelechi Pius,Female,51,Laptop Stand,Accessories,Accessories,12,$47.93,$575.16,Cash,Ibadan,SP029,Ugo Opeyemi,None,Not Returned
TXN03538,2024-08-26,CUST03538,Amina Obinna,Male,50,Laptop Stand,Accessories,Accessories,7,$234.47,$1641.29,Debit Card,Enugu,SP012,Ayo Olu,$1,Not Returned
TXN03539,2023-04-15,CUST03539,Hassan Onyinye,Female,57,Wireless Mouse,Electronics,Electronics,5,$10.76,$53.80,Bank Transfer,Ibadan,SP098,Chinonso Olamide,None,Not Returned
TXN03540,2024-05-07,CUST03540,Nnenna Uzochi,Male,19,Monitor,Electronics,Electronics,13,$64.48,$838.24,Bank Transfer,Jos,SP076,Shola Obinna,5%,Returned
TXN03541,2024-05-25,CUST03541,Chioma Temitayo,Female,19,Monitor,Electronics,Electronics,8,$236.05,$1888.40,PayPal,Lagos,SP095,Fidelis Olamide,$25,Returned
TXN03542,2022-02-05,CUST03542,Uche Adaeze,Male,58,Power Bank,Electronics,Electronics,11,$57.24,$629.64,POS,Ibadan,SP061,Hassan Peace,$5,Not Returned
TXN03543,2022-10-11,CUST03543,Emeka Efe,Male,60,Charger,Accessories,Accessories,8,$243.21,$1945.68,Debit Card,Lagos,SP014,Olamide Kola,20%,Returned
TXN03544,2022-08-26,CUST03544,Peace Adaeze,Female,47,Keyboard,Electronics,Electronics,13,$202.74,$2635.62,Bank Transfer,Lagos,SP046,Efe Jibola,$39,Not Returned
TXN03545,2023-09-02,CUST03545,Chika Nkechi,Female,30,Charger,Accessories,Accessories,8,$14.49,$115.92,Cash,Ibadan,SP009,Chijioke Chinonso,15%,Not Returned
TXN03546,2022-07-27,CUST03546,Tunde Oluwatobi,Male,38,Monitor,Electronics,Electronics,15,$113.56,$1703.40,Cash,Abuja,SP070,Olu Amaka,$20,Not Returned
TXN03547,2022-08-16,CUST03547,Tobi Ronke,Male,33,Wireless Mouse,Electronics,Electronics,1,$22.24,$22.24,Bank Transfer,Lagos,SP067,Oyinade Ogechi,$38,Not Returned
TXN03548,2023-11-18,CUST03548,Fidelis Oyinade,Male,18,Charger,Accessories,Accessories,4,$216.88,$867.52,PayPal,Enugu,SP088,Chinwe Opeyemi,None,Not Returned
TXN03549,2023-04-22,CUST03549,Nwafor Daniel,Female,28,Flash Drive,Accessories,Accessories,6,$182.79,$1096.74,Credit Card,Jos,SP078,Chika Opeyemi,None,Returned
TXN03550,2023-08-04,CUST03550,Benita Tola,Female,23,Phone Case,Accessories,Accessories,4,$140.55,$562.20,POS,Kano,SP092,Tola Ifeyinwa,None,Returned
TXN03551,2023-02-28,CUST03551,Anita Segun,Female,18,Keyboard,Electronics,Electronics,11,$5.17,$56.87,Credit Card,Jos,SP088,Uzochi Ifeyinwa,None,Not Returned
TXN03552,2022-08-02,CUST03552,Chinonso Chisom,Female,44,Wireless Mouse,Electronics,Electronics,3,$72.75,$218.25,Debit Card,Enugu,SP045,Elijah Nnenna,7%,Returned
TXN03553,2023-07-23,CUST03553,Kehinde Chisom,Male,36,Charger,Accessories,Accessories,7,$120.25,$841.75,Bank Transfer,Kano,SP070,Nnenna Amarachi,$49,Not Returned
TXN03554,2023-04-01,CUST03554,Adaeze Olamide,Female,37,USB Hub,Accessories,Accessories,15,$77.76,$1166.40,Bank Transfer,Jos,SP025,Olufunke Hassan,$26,Not Returned
TXN03555,2022-09-20,CUST03555,Amaka Chika,Female,42,Flash Drive,Accessories,Accessories,13,$201.71,$2622.23,POS,Enugu,SP048,Amaka Oyinade,None,Returned
TXN03556,2024-10-20,CUST03556,Obinna Opeyemi,Female,21,Wireless Mouse,Electronics,Electronics,12,$130.67,$1568.04,Bank Transfer,Abuja,SP090,Olamide Oluwatobi,$8,Not Returned
TXN03557,2022-04-28,CUST03557,Olamide Peace,Female,37,Flash Drive,Accessories,Accessories,5,$66.34,$331.70,Debit Card,Enugu,SP040,Nkem Fathia,$16,Returned
TXN03558,2023-05-24,CUST03558,Juliet Ugo,Female,47,Flash Drive,Accessories,Accessories,14,$96.41,$1349.74,POS,Kano,SP087,Ngozi Chinwe,$50,Returned
TXN03559,2023-05-30,CUST03559,Chioma Bola,Female,42,Power Bank,Electronics,Electronics,15,$127.80,$1917.00,Bank Transfer,Kano,SP048,Femi Simeon,$45,Returned
TXN03560,2023-08-10,CUST03560,Aisha Ronke,Female,37,Keyboard,Electronics,Electronics,15,$26.86,$402.90,Debit Card,Enugu,SP045,Onyinye Tope,$2,Not Returned
TXN03561,2024-04-01,CUST03561,Ugochukwu Vivian,Female,46,Monitor,Electronics,Electronics,7,$296.70,$2076.90,Cash,Port Harcourt,SP076,Nnamdi Adaobi,11%,Not Returned
TXN03562,2024-02-26,CUST03562,Hassan Olu,Female,37,USB Hub,Accessories,Accessories,9,$10.44,$93.96,POS,Port Harcourt,SP085,Uche Tope,None,Returned
TXN03563,2021-12-26,CUST03563,Amaka Chidera,Male,29,Flash Drive,Accessories,Accessories,11,$172.34,$1895.74,POS,Abuja,SP033,David Benita,7%,Not Returned
TXN03564,2024-09-26,CUST03564,Damilola Nkem,Male,34,USB Hub,Accessories,Accessories,2,$258.36,$516.72,Credit Card,Jos,SP068,Chizor Obinna,13%,Not Returned
TXN03565,2023-04-11,CUST03565,Uche Zainab,Female,21,Keyboard,Electronics,Electronics,14,$39.61,$554.54,Debit Card,Port Harcourt,SP010,Nwafor Chike,$6,Returned
TXN03566,2024-11-03,CUST03566,Temitope Nkemdilim,Male,60,Laptop Stand,Accessories,Accessories,1,$131.64,$131.64,Bank Transfer,Abuja,SP075,Chijioke Tola,None,Not Returned
TXN03567,2023-04-28,CUST03567,Ronke Elijah,Male,56,Laptop Stand,Accessories,Accessories,14,$250.65,$3509.10,PayPal,Kano,SP067,Emmanuela Simeon,$6,Returned
TXN03568,2022-10-08,CUST03568,Benita Efe,Male,32,Keyboard,Electronics,Electronics,6,$213.78,$1282.68,Bank Transfer,Enugu,SP090,Ronke Pius,$18,Not Returned
TXN03569,2022-06-11,CUST03569,Precious Chike,Male,33,Wireless Mouse,Electronics,Electronics,11,$211.17,$2322.87,Cash,Ibadan,SP029,Chinonso Daniel,$29,Not Returned
TXN03570,2022-10-07,CUST03570,Chukwuemeka Shola,Male,21,Power Bank,Electronics,Electronics,4,$201.25,$805.00,Bank Transfer,Lagos,SP086,Zainab Ifeyinwa,14%,Returned
TXN03571,2022-02-27,CUST03571,Shola Zainab,Female,30,Flash Drive,Accessories,Accessories,15,$192.51,$2887.65,Credit Card,Port Harcourt,SP029,Adaeze Amaka,$3,Returned
TXN03572,2023-02-10,CUST03572,Olivia Chinedu,Female,44,Charger,Accessories,Accessories,6,$82.24,$493.44,Credit Card,Lagos,SP047,Uche Segun,19%,Returned
TXN03573,2023-04-08,CUST03573,Obinna Onyinye,Female,48,Phone Case,Accessories,Accessories,8,$257.79,$2062.32,Debit Card,Ibadan,SP097,Chinonso Nnenna,None,Returned
TXN03574,2024-08-13,CUST03574,Olamide Amaka,Female,37,Laptop Stand,Accessories,Accessories,4,$299.45,$1197.80,POS,Lagos,SP066,Nkechi Favour,20%,Returned
TXN03575,2023-05-12,CUST03575,Nike Nike,Male,24,Power Bank,Electronics,Electronics,13,$40.28,$523.64,Cash,Owerri,SP091,Emmanuela Amina,15%,Not Returned
TXN03576,2023-11-25,CUST03576,Yemi Bola,Female,52,Laptop Stand,Accessories,Accessories,7,$288.09,$2016.63,POS,Enugu,SP082,Ayo Adaobi,9%,Not Returned
TXN03577,2023-08-09,CUST03577,Favour Temitayo,Male,34,Phone Case,Accessories,Accessories,9,$24.31,$218.79,PayPal,Ibadan,SP059,Olu Amaka,$26,Returned
TXN03578,2022-07-01,CUST03578,Olufunke Damilola,Female,27,Keyboard,Electronics,Electronics,1,$13.61,$13.61,PayPal,Kano,SP041,Amaka Olivia,$9,Returned
TXN03579,2024-01-14,CUST03579,Nnamdi Chidera,Male,28,Flash Drive,Accessories,Accessories,7,$22.31,$156.17,Bank Transfer,Enugu,SP065,Tosin Ugochukwu,17%,Not Returned
TXN03580,2024-10-28,CUST03580,Chijioke Dayo,Male,48,Laptop Stand,Accessories,Accessories,13,$147.75,$1920.75,Credit Card,Abuja,SP074,Damilola Tunde,None,Not Returned
TXN03581,2024-11-04,CUST03581,Opeyemi Nkechi,Female,33,Power Bank,Electronics,Electronics,3,$46.66,$139.98,Bank Transfer,Abuja,SP047,Fola Jibola,10%,Returned
TXN03582,2022-04-23,CUST03582,Chizor Chinonso,Male,58,Bluetooth Speaker,Electronics,Electronics,8,$172.38,$1379.04,PayPal,Jos,SP057,Ada Fola,$15,Returned
TXN03583,2023-02-19,CUST03583,Chidera Pius,Male,51,Wireless Mouse,Electronics,Electronics,14,$207.79,$2909.06,Debit Card,Kano,SP007,Kola Simeon,$17,Not Returned
